comparison_id,timestamp,baseline_hostname,candidate_hostname,category,section,change_type,line_number,old_value,new_value,risk_label,risk_weight,confidence_score,description,recommendation
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.113.80.1 255.255.255.0,Modified,573, ip address 10.113.80.1 255.255.255.0,ip address 10.113.80.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.113.80.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,574, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,575, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,576, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,577, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,no ip address,Modified,579, no ip address,no ip address,Unknown,0,50,Modified Unknown configuration in 'no ip address',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,negotiation auto,Modified,580, negotiation auto,negotiation auto,Unknown,0,50,Modified Unknown configuration in 'negotiation auto',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,581, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 10,Modified,583, encapsulation dot1Q 10,encapsulation dot1Q 10,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 10',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,584, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.10.1 255.255.255.0,Modified,585, ip address 10.120.10.1 255.255.255.0,ip address 10.120.10.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.10.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,586, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,587, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,588, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,589, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 11,Modified,591, encapsulation dot1Q 11,encapsulation dot1Q 11,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 11',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_VOICE,Modified,592, vrf forwarding VRF_VOICE,vrf forwarding VRF_VOICE,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_VOICE',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.11.1 255.255.255.0,Modified,593, ip address 10.120.11.1 255.255.255.0,ip address 10.120.11.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.11.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,594, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,595, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,596, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,597, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 20,Modified,599, encapsulation dot1Q 20,encapsulation dot1Q 20,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 20',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_GUEST,Modified,600, vrf forwarding VRF_GUEST,vrf forwarding VRF_GUEST,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_GUEST',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.20.1 255.255.255.0,Modified,601, ip address 10.120.20.1 255.255.255.0,ip address 10.120.20.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.20.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,602, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,603, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security GUEST,Modified,604, zone-member security GUEST,zone-member security GUEST,Unknown,0,50,Modified Unknown configuration in 'zone-member security GUEST',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,605, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 30,Modified,607, encapsulation dot1Q 30,encapsulation dot1Q 30,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 30',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_IOT,Modified,608, vrf forwarding VRF_IOT,vrf forwarding VRF_IOT,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_IOT',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.30.1 255.255.255.0,Modified,609, ip address 10.120.30.1 255.255.255.0,ip address 10.120.30.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.30.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,610, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,611, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,612, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,613, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 40,Modified,615, encapsulation dot1Q 40,encapsulation dot1Q 40,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 40',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,616, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.40.1 255.255.255.0,Modified,617, ip address 10.120.40.1 255.255.255.0,ip address 10.120.40.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.40.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,618, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,619, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,620, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,621, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 50,Modified,623, encapsulation dot1Q 50,encapsulation dot1Q 50,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 50',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_IOT,Modified,624, vrf forwarding VRF_IOT,vrf forwarding VRF_IOT,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_IOT',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.50.1 255.255.255.0,Modified,625, ip address 10.120.50.1 255.255.255.0,ip address 10.120.50.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.50.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,626, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,627, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,628, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,629, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 60,Modified,631, encapsulation dot1Q 60,encapsulation dot1Q 60,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 60',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,632, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.60.1 255.255.255.0,Modified,633, ip address 10.120.60.1 255.255.255.0,ip address 10.120.60.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.60.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,634, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,635, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,636, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,637, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 70,Modified,639, encapsulation dot1Q 70,encapsulation dot1Q 70,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 70',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Interface,ip address 10.120.70.1 255.255.255.0,Modified,640, ip address 10.120.70.1 255.255.255.0,ip address 10.120.70.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.120.70.1 255.255.255.0',Verify interface operational status and traffic flow.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,641, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,642, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
0c57f540-4ff4-406c-b9d4-1eb3c6327c7d,2026-07-24T08:15:30.341297,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,643, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
